"simID","q","dhat"
1,0.9,0.1875
2,0.9,0.182
3,0.9,0.2005
4,0.9,0.17
5,0.9,0.1625
6,0.9,0.1675
7,0.9,0.19
8,0.9,0.1945
9,0.9,0.194
10,0.9,0.1815
11,0.9,0.166
12,0.9,0.173
13,0.9,0.1835
14,0.9,0.1815
15,0.9,0.175
16,0.9,0.169
17,0.9,0.1875
18,0.9,0.1665
19,0.9,0.1885
20,0.9,0.182
21,0.9,0.192
22,0.9,0.188
23,0.9,0.1805
24,0.9,0.183
25,0.9,0.1865
26,0.9,0.179
27,0.9,0.179
28,0.9,0.1955
29,0.9,0.1735
30,0.9,0.181
31,0.9,0.17
32,0.9,0.179
33,0.9,0.1775
34,0.9,0.165
35,0.9,0.1795
36,0.9,0.1685
37,0.9,0.1785
38,0.9,0.189
39,0.9,0.183
40,0.9,0.179
41,0.9,0.158
42,0.9,0.1895
43,0.9,0.1995
44,0.9,0.1655
45,0.9,0.171
46,0.9,0.178
47,0.9,0.1605
48,0.9,0.1865
49,0.9,0.1785
50,0.9,0.1855
51,0.9,0.1745
52,0.9,0.1715
53,0.9,0.1715
54,0.9,0.1765
55,0.9,0.166
56,0.9,0.17
57,0.9,0.175
58,0.9,0.2
59,0.9,0.181
60,0.9,0.1965
61,0.9,0.1915
62,0.9,0.1665
63,0.9,0.1735
64,0.9,0.165
65,0.9,0.1745
66,0.9,0.1915
67,0.9,0.1805
68,0.9,0.182
69,0.9,0.1725
70,0.9,0.1975
71,0.9,0.178
72,0.9,0.166
73,0.9,0.1835
74,0.9,0.1815
75,0.9,0.177
76,0.9,0.1905
77,0.9,0.171
78,0.9,0.1745
79,0.9,0.174
80,0.9,0.171
81,0.9,0.188
82,0.9,0.1765
83,0.9,0.175
84,0.9,0.1885
85,0.9,0.1905
86,0.9,0.175
87,0.9,0.1855
88,0.9,0.1775
89,0.9,0.172
90,0.9,0.1725
91,0.9,0.17
92,0.9,0.172
93,0.9,0.1695
94,0.9,0.182
95,0.9,0.1885
96,0.9,0.187
97,0.9,0.1785
98,0.9,0.1815
99,0.9,0.1915
100,0.9,0.1705
101,0.9,0.1735
102,0.9,0.179
103,0.9,0.201
104,0.9,0.182
105,0.9,0.168
106,0.9,0.1825
107,0.9,0.1855
108,0.9,0.186
109,0.9,0.196
